,tweet-id,tweet-text,include-links,tweet-url
104,810541585549131776,The #JuniorHockeyWorldCup win augurs well for the future of Indian hockey &amp; will make the sport even more popular among youngsters.,,https://twitter.com/narendramodi/status/810541585549131776
105,810541267973193728,Extremely proud of our youngsters! Congratulations to our junior hockey team for winning the #JuniorHockeyWorldCup.,,https://twitter.com/narendramodi/status/810541267973193728
106,810348062434586624,"There is a separate section on Mobile App dedicated to inputs for #MannKiBaat, to be held on 25th. Do contribute.",http://nm4.in/dnldapp,https://twitter.com/narendramodi/status/810348062434586624
107,810336885126021120,Call on 1800-11-7800 & share your ideas for forthcoming #MannKiBaat. You can also write on the MyGov Open Forum.,https://www.mygov.in/group-issue/inviting-ideas-pm-narendra-modis-mann-ki-baat-december-2016/,https://twitter.com/narendramodi/status/810336885126021120
108,810101573758189569,"President Rahmon & I saw immense scope in boosting ties in hydropower, IT, health & pharmaceuticals sectors. http://www.pmindia.gov.in/en/news_updates/press-statement-by-prime-minister-during-the-state-visit-of-president-of-tajikistan-to-india/?comment=disable",http://www.pmindia.gov.in/en/news_updates/press-statement-by-prime-minister-during-the-state-visit-of-president-of-tajikistan-to-india/?comment=disable,https://twitter.com/narendramodi/status/810101573758189569
109,810101354542878720,"Our talks also included discussions on combating terrorism, which has cast a long shadow of violence and instability over the entire region.",,https://twitter.com/narendramodi/status/810101354542878720
110,810101162267602944,President Emomali Rahmon & I held talks on strengthening India-Tajikistan relations. We also shared views on developments in our region.,,https://twitter.com/narendramodi/status/810101162267602944
111,809965454118686720,इस क्रिसमस से कैशलेस लेन-देन पर पाएं ढेरों उपहार।,,https://twitter.com/narendramodi/status/809965454118686720
112,809768333654388736,"The new Act has several salient features which will enhance opportunity, equality & accessibility. Have a look.",http://nm-4.com/gazz,https://twitter.com/narendramodi/status/809768333654388736
113,809768182495858690,There are strict provisions for penalties for offences committed against persons with disabilities & violation of provisions of the new law.,,https://twitter.com/narendramodi/status/809768182495858690
114,809767985824940032,"Under the Act, the types of disabilities have increased & at the same time provisions for additional benefits have been introduced.",,https://twitter.com/narendramodi/status/809767985824940032
115,809767828089733122,Passage of Rights of Persons with Disabilities Bill - 2016 is a landmark moment & will add tremendous strength to Accessible India movement.,,https://twitter.com/narendramodi/status/809767828089733122
116,809646619897446402,Vijay Diwas is a fitting reminder of the valour & sacrifice of all those who fought courageously in the 1971 war. Tributes to them.,,https://twitter.com/narendramodi/status/809646619897446402
117,809646271711428608,Congratulations @PankajAdvani247 for winning the World Billiards Championships title. Your achievement is truly wonderful.,,https://twitter.com/narendramodi/status/809646271711428608
118,809397977462648832,A Christmas gift to remember...these 2 schemes will further incentivise digital payments. http://nm-4.com/emvz,http://nm-4.com/emvz,https://twitter.com/narendramodi/status/809397977462648832
119,809216186109992964,Tributes to Sardar Vallabhbhai Patel on his Punya Tithi. India is grateful to him for his role in freedom struggle & decisive leadership.,,https://twitter.com/narendramodi/status/809216186109992964
120,808974321162932228,India is buzzing with entrepreneurial activity. Start-ups are the next big economic force here...it is a great time for investing in India.,,https://twitter.com/narendramodi/status/808974321162932228
121,808973462748282880,Cleaning the system from black money & corruption is very high on my agenda & we are working tirelessly towards it.,http://nm-4.com/v7pz,https://twitter.com/narendramodi/status/808973462748282880
122,808973251212820480,"From making business easier, eliminating corruption & reducing regulatory overburden, India is on a path of economic transformation.",,https://twitter.com/narendramodi/status/808973251212820480
123,808972999093198848,Spoke about strong India-Malaysia ties and how 21st century is Asia's century.,,https://twitter.com/narendramodi/status/808972999093198848
124,808972293917413377,"Jointly inaugurated #ETABLC, which is being held in Kuala Lumpur, with PM @NajibRazak. Shared my thoughts via video conferencing.",,https://twitter.com/narendramodi/status/808972293917413377
125,808897786347397121,Very proud to see our hardworking EAM @SushmaSwaraj part of the @ForeignPolicy Global Thinkers list 2016! Congrats.,https://gt.foreignpolicy.com/2016/category/the-decision-makers,https://twitter.com/narendramodi/status/808897786347397121
